"id";"Name";"Address1";"Address2";"City";"Province";"Postal";"Fee";"Lat";"Lng"
5106;"PHARMACIE NATHALIE HOUDE INC";"4560 ROUTE FOSSAMBAULT";"";"STE-CATHERINE-DE-LA-JACQUES-CARTIER";"PQ";"G3N2T6";"$0.03";"46.8414126";"-71.6109023"
5107;"PHARMACIE MARIE-HELENE";"DUBE INC.";"4526 ROUTE DE FOSSAMBAULT";"STE-CATHERINE-DE-LA-J-CARTIER";"PQ";"G3N2T6";"$         -";"";""
5108;"NERMINE WANIS PHARMACIENNE";"943 BOUL DE L'HOTEL-DE-VILLE";"";"STE-DOROTHEE";"PQ";"H7X2K9";"$         -";"45.530139";"-73.814441"
5109;"ASSAL,  ELIE H.";"JEAN COUTU #190";"245 BOUL SAMSON";"STE-DOROTHEE";"PQ";"H7X3E4";"$0.05";"45.5359505";"-73.8069652"
5110;"BOUTIN, NATHALIE - PHARMACIE";"750 DESSERTE OUEST";"AUTOROUTE CHOMEDEY";"STE-DOROTHEE LAVAL";"PQ";"H7X3S9";"$0.03";"45.5321112";"-73.7878621"
5111;"ALAIN GAUDET PHARMACIEN";"650 BOUL SAMSON";"";"STE-DOROTHEE, LAVAL";"PQ";"H7X2T1";"$0.05";"45.5242807";"-73.8164013"
5112;"PHARMACIE JEAN-FRANCOIS";"LAFRANCE (SAINTE-EMELIE) INC.";"310 RUE PRINCIPALE";"STE-EMELIE-DE-L'ENERGIE";"PQ";"J0K2K0";"$0.02";"46.322823";"-73.64337"
5113;"JANINE MATTE ET";"LOUISE PETIT, PHARMACIENNES INC";"1200, AVE DE GERMAIN-DES-PRES";"STE-FOY";"PQ";"G1V3M7";"$         -";"";""
5114;"PREVOST,NATHALIE";"1470 JULES VERNE";"";"STE-FOY";"PQ";"G2G2R5";"$0.02";"46.7823277";"-71.3488475"
5115;"PHARMACIE MARMEN ET GAGNON";"JEAN COUTU #212";"2766 CHEMIN STE-FOY";"STE-FOY";"PQ";"G1V1V5";"$0.05";"";""
5116;"M. GIGUERE & S. THIVIERGE";"JEAN COUTU";"3280 CHEMIN STE-FOY";"STE-FOY";"PQ";"G1X1S1";"$0.05";"";""
5117;"M. GIGUERE ET S. THIVIERGE";"JEAN-COUTU";"999 DE BOURGOGNE";"STE-FOY";"PQ";"G1W4S6";"$0.13";"";""
5118;"PAGE, HEBERT & ASSOCIES";"PHARMACIENS SENC";"2789 CHEMIN STE-FOY";"STE-FOY";"PQ";"G1V1V9";"$0.14";"";""
5119;"PHARMACIE CHANTAL FORTIN ET";"M.HAMELIN,PHARMACIENNES INC # 188";"800 MONTEE STE-JULIE";"STE-JULIE";"PQ";"J3E2C4";"$0.03";"45.5924997";"-73.3426988"
5120;"CHANTAL FORTIN & MARIE-JOSEE";"HAMELIN PHARMACIENNES INC. PJC #279";"99 BOUL. DES HAUTS-BOIS";"STE-JULIE";"PQ";"J3E3J9";"$0.05";"45.5924997";"-73.3426988"
5121;"PHARMACIE PIERRE ALLARD INC";"286 DE NORMANDIE";"";"STE-JULIE";"PQ";"J3E1A7";"$0.14";"45.5847516";"-73.3272131"
5122;"PHARMACIE R CARIGNAN D";"SABOURIN ET V DAIGLE INC";"27 RUE DES PINS";"STE-MARGUERITE-DU-LAC-MASSON";"PQ";"J0T1L0";"$0.17";"46.0279404";"-74.0636967"
5123;"PHARMACIE ANDRE DOYON INC";"46 AVENUE DU BOCAGE";"";"STE-MARIE";"PQ";"G6E0B1";"$         -";"46.4394148";"-71.0185166"
5124;"PHARMACIE EMILIE CHOUINARD";"& CLAUDE ROY INC";"1020, BOUL, VACHON NORD";"STE-MARIE-DE-BEAUCE";"PQ";"G6E1M2";"$0.01";"";""
5125;"VANDERGOTEN & ZACCARA";"JEAN COUTU #223";"3003 CHEMIN OKA";"STE-MARTHE-SUR-LE-LAC";"PQ";"J0N1P0";"$0.05";"45.5290874";"-73.9325655"
5126;"PHARMACIE ISABELLE CARON INC";"361 RUE PRINCIPALE";"";"STE-PERPETUE-DE-L'ISLET";"PQ";"G0R3Z0";"$         -";"47.057175";"-69.926685"
5127;"PHARMACIE FREDERIC LAHOUD";"(ST-EPHREM) INC";"102-34 ROUTE 271 SUD";"ST-EPHREM-DE-BEAUCE";"PQ";"G0M1R0";"$         -";"46.055456";"-70.939049"
5128;"J. PERREAULT ET N. ROMPRE";"PHARMACIE";"1 - 580, BOUL. CURE-LABELLE";"STE-ROSE, LAVAL";"PQ";"H7L4V6";"$0.03";"45.6091844";"-73.7777515"
5129;"CHADI, CHRISTIAN";"JEAN COUTU #273";"232 RUE ST-CHARLES";"STE-THERESE";"PQ";"J7E2B4";"$0.03";"45.6513442";"-73.7482719"
5130;"CHADI, CHRISTIAN";"JEAN COUTU #153";"95 BOUL CURE-LABELLE";"STE-THERESE";"PQ";"J7E2X6";"$0.05";"45.6397183";"-73.8439099"
5131;"ERIC SANSREGRET PHARMACIEN";"PHARMACIE UNIPRIX";"9 RUE DE L'EGLISE";"STE-THERESE";"PQ";"J7E3K9";"$0.15";"45.6397183";"-73.8439099"
5132;"PHARMACIE DANIEL DESCHENES";"(LES-GRES) INC";"190, ST-HONORE #120";"ST-ETIENNE-DES-GRES";"PQ";"G0X2P0";"$0.10";"46.442";"-72.770825"
5133;"PHARMACIE S. GRANGER, M. HALEY";"M. LEDUC, M. A. PINEL INC";"465 RUE BIBEAU";"ST-EUSTACHE";"PQ";"J7R0C8";"$         -";"45.5585489";"-73.8960752"
5134;"GRANGER, HALLEY, LEDUC & PINEL";"509 BOUL. ARTHUR SAUVE";"";"ST-EUSTACHE";"PQ";"J7P4X4";"$         -";"45.5720081";"-73.9116105"
5135;"GRANGER, HALLEY, LEDUC, PINEL";"75, RUE GRINGNON";"";"ST-EUSTACHE";"PQ";"J7P4J2";"$         -";"45.5727199";"-73.9092922"
5136;"VANDERGOTEN, J. & ZACCARA, A.";"JEAN COUTU #231";"578 BOUL ARTHUR-SAUVE";"ST-EUSTACHE";"PQ";"J7R5A8";"$0.03";"45.5585489";"-73.8960752"
5137;"VANDERGOTEN, J. & ZACCARA, A.";"319, BOUL. ARTHUR-SAUVE";"";"ST-EUSTACHE";"PQ";"J7P2B1";"$0.05";"45.5610384";"-73.9000737"
5138;"M.C. BOUWMEESTER &";"G. CHARBONNEAU PHARMACIENNES";"380 BOULEVARD ARTHUR-SAUVE";"ST-EUSTACHE";"PQ";"J7R2J4";"$0.05";"45.5585489";"-73.8960752"
5139;"BENOIT ST-AMAND ET ASSOCIES";"115, 1ERE  RUE";"";"ST-FABIEN";"PQ";"G0L2Z0";"$         -";"48.3021126";"-68.8623809"
5140;"MARIE-EVE POTVIN PHARMACIENNE";"INC";"1200, BOUL. ST-FELICIEN";"ST-FELICIEN";"PQ";"G8K2N6";"$0.04";"48.6517071";"-72.4489776"
5141;"PHARMACIE RICHARD NAUD";"1023 RUE SACRE-COEUR";"";"ST-FELICIEN";"PQ";"G8K1R5";"$0.05";"48.6492544";"-72.4418504"
5142;"MAXIME SASSEVILLE &";"VALERIE MADORE INC";"1179 BOUL ST- FELICIEN, SUITE #101";"ST-FELICIEN";"PQ";"G8K3J1";"$0.05";"48.6517071";"-72.4489776"
5143;"CHAMPOUX, GAGNON & BRISSETTE";"PHARMACIENS SENC";"110 RUE ST-GABRIEL";"ST-GABRIEL-DE-BRANDON";"PQ";"J0K2N0";"$0.09";"46.266667";"-73.3833329"
5144;"BRIGITTE CLICHE PHARMACIENNE";"INC";"1270 BOUL. DIONNE";"ST-GEORGES";"PQ";"G5Y3V5";"$         -";"46.1229184";"-70.670352"
5145;"PHARMACIE DENIS ROY";"ET MARTIN LEBLOND INC";"255-1020 175EME RUE";"ST-GEORGES";"PQ";"G5Z1L4";"$         -";"46.1229184";"-70.670352"
5146;"C. GIROUX & T. TREMBLAY";"108 - 18E RUE OUEST";"";"ST-GEORGES";"PQ";"G5Y4T9";"$0.01";"45.0864318";"-73.147983"
5147;"LAMBERT GERALD, PHARMACIEN";"13555 BOUL, LACROIX";"";"ST-GEORGES";"PQ";"G5Y1P1";"$0.02";"46.1164566";"-70.6602591"
5148;"PHARMACIE KARENNE MAHEUX &";"LOUIS ROY INC";"8585 BOUL. LACROIX";"ST-GEORGES";"PQ";"G5Y5L6";"$0.02";"46.1229184";"-70.670352"
5149;"PHARMACIE DENIS ROY";"ET MARTIN LEBLOND INC";"15500, BOUL LACROIX";"ST-GEORGES";"PQ";"G5Y1R7";"$0.02";"46.1229184";"-70.670352"
5150;"PHARMACIE SUZIE LESSARD INC.";"9015 BOULEVARD LACROIX";"";"ST-GEORGES DE BEAUCE";"PQ";"G5Y2B4";"$         -";"46.0948098";"-70.6407506"
5151;"PHARMACIE DANIEL LAVOIE INC";"JEAN COUTU #056";"11400 - 1ERE AVENUE";"ST-GEORGES DE BEAUCE";"PQ";"G5Y5S4";"$0.01";"";""
5152;"PIERRE BOURGAULT PHARMACIEN";"INC";"750 RUE 107 E";"ST-GEORGES-DE-BEAUCE";"PQ";"G5Y0A1";"$         -";"";""
5153;"PHARMACIE DANIEL LAVOIE INC";"JEAN COUTU #474";"1995 BOUL. DIONNE";"ST-GEORGES-DE-BEAUCE";"PQ";"G5Y3W7";"$0.01";"";""
5154;"E. POULIN, J-F TRUDEL,";"V. BRETON ET S.SAUDRAIS JANECEK";"14650 BOUL. LACROIX";"ST-GEORGES-DE-BEAUCE";"PQ";"G5Y7G8";"$0.01";"";""
5155;"PHARMACIE J-SEBASTIEN BLAIS";"& M-ANDRE ST-LOUIS (ST-GERMAIN) INC";"226 RUE NOTRE-DAME";"ST-GERMAIN-DE-GRANTHAM";"PQ";"J0C1K0";"$0.01";"45.8424752";"-72.5657235"
5156;"PARADIS, GAUTHIER, PLANTE ET";"ASSOCIES, PHARMACIENNES S.E.N.C";"1540 RUE PRINCIPALE, SUITE 100";"ST-GILLES";"PQ";"G0S2P0";"$         -";"46.5107864";"-71.3646748"
5157;"PHARMACIE REJEAN RICHER";"JEAN-COUTU";"3711 NOTRE-DAME OUEST";"ST-HENRI";"PQ";"H4C1P8";"$0.07";"45.4767767";"-73.5842343"
5158;"MARC FALARDEAU PHARMACIEN";"2725 ROUTE DU PRESIDENT KENNEDY";"LOCAL 100";"ST-HENRI-DE-LEVIS";"PQ";"G0R3E0";"$0.03";"46.7031816";"-71.0742805"
5159;"PHARMACIE ODETTE ST-PIERRE &";"LISE LAROCQUE INC";"780 CH. DES HAUTEURS";"ST-HIPPOLYTE";"PQ";"J8A1L1";"$0.06";"45.9309787";"-74.0247596"
5160;"PHARMACIE A.HOUDE & M.LEVESQUE";"PHARMACIENNES INC";"3521, BOUL. MARTEL";"ST-HONORE";"PQ";"G0V1L0";"$0.04";"48.534482";"-71.0866873"
5161;"PHARMACIE ANDRE ST-ONGE INC";"5950 BOULEVARD COUSINEAU";"";"ST-HUBERT";"PQ";"J3Y7R9";"$0.03";"45.4969118";"-73.4078466"
5162;"PHARMACIE ANDRE ST-ONGE";"& PASCAL BOUCHARD INC";"149-5245 BOULEVARD COUSINEAU";"ST-HUBERT";"PQ";"J3Y6J8";"$0.04";"47.813622";"-69.152107"
5163;"TRAN, THI THU HONG";"5580 CHEMIN CHAMBLY";"";"ST-HUBERT";"PQ";"J3Y5K2";"$0.05";"45.5023516";"-73.4164196"
5164;"DENISE CHEN PHARMACIENNE";"PHARMAPRIX";"6250 BOUL. COUSINEAU";"ST-HUBERT";"PQ";"J3Y8X9";"$0.05";"47.813622";"-69.152107"
5165;"PHARMACIE SARAH FORTIN INC";"5935, BOUL. PAYER";"";"ST-HUBERT";"PQ";"J3Y6W6";"$0.07";"45.4761262";"-73.4304313"
5166;"PHARMACIE MICHAEL AOMARI INC";"3999 MONTEE ST-HUBERT";"";"ST-HUBERT";"PQ";"J3Y4K2";"$0.07";"45.4896051";"-73.4318394"
5167;"RENE-SERGE DIONNE, PHARMACIEN";"5950 MARTINEAU";"";"ST-HYACINTHE";"PQ";"J2R2H6";"$0.01";"45.6408691";"-72.9788452"
5168;"PHARMACIE K. BOIVIN ET";"F. DAIGNEAULT, PHARMACIENS INC";"970 BOUL. CASAVANT OUEST";"ST-HYACINTHE";"PQ";"J2S0H4";"$0.01";"45.6306875";"-72.9563391"
5169;"PHARMACIE K. BOIVIN ET";"F. DAIGNEAULT, PHARMACIENS INC 099";"1295 DES CASCADES";"ST-HYACINTHE";"PQ";"J2S3H2";"$0.02";"45.6306875";"-72.9563391"
5170;"PHARMACIE KEVIN BOIVIN ET";"F.DAIGNEAULT PHARMACIENS INC 105";"2935 BOUL LAFRAMBOISE";"ST-HYACINTHE";"PQ";"J2S4Z3";"$0.04";"45.6306875";"-72.9563391"
5171;"JULIEN LEBLANC PHARMACIEN";"920 BOUL. CASAVANT EST";"LOCAL C";"ST-HYACINTHE";"PQ";"J2S8W3";"$0.94";"45.6438947";"-72.9571368"
5172;"PHARMACIE ALAIN BRUNET INC";"1-640 SAINT-REGIS";"";"ST-ISIDORE-DE-LAPRAIRIE";"PQ";"J0L2A0";"$0.19";"45.3011356";"-73.6805736"
5173;"DESLONGCHAMPS, JEAN-MARC";"103, RUE ST-JACQUES";"";"ST-JACQUES";"PQ";"J0K2R0";"$         -";"45.9482719";"-73.5711923"
5174;"PHARMACIE JULIE DESLONGCHAMPS";"ET JEAN-MARC DESLONGCHAMPS INC";"103, RUE ST-JACQUES";"ST-JACQUES";"PQ";"J0K2R0";"$         -";"45.9479888";"-73.5705135"
5175;"PHARMACIE SUCCESSION KARYNE";"LA CASSE";"1000 BOUL. DU SEMINAIRE NORD";"ST-JEAN SUR LE RICHELIEU";"PQ";"J3A1E5";"$0.07";"45.4404215";"-73.2459879"
5176;"PHARMACIE FRANCE BERNIER,";"ELAINE LEVESQUE & YVON ST-PIERRE";"445 RUE DE L'EGLISE";"ST-JEAN-PORT-JOLI";"PQ";"G0R3G0";"$0.03";"47.2153806";"-70.2694167"
5177;"PHARMACIE JEREMIE DUFOUR INC";"PROXIM";"122 ST-JACQUES";"ST-JEAN-SUR-RICHELIEU";"PQ";"J3B2K1";"$         -";"45.305771";"-73.2544903"
5178;"L.F. PAQUETTE, L. GERMAIN";"PHARMACIENNES INC";"400 BOULEVARD DU SEMINAIRE NORD";"ST-JEAN-SUR-RICHELIEU";"PQ";"J3B5L2";"$0.03";"45.305771";"-73.2544903"
5179;"LACHANCE, FERNAND";"JEAN COUTU #62";"947 DU SEMINAIRE NORD";"ST-JEAN-SUR-RICHELIEU";"PQ";"J3A1K1";"$0.05";"45.305771";"-73.2544903"
5180;"PHARMACIE MARTINE CLOUATRE";"145, BOUL ST-JOSEPH";"SUITE 121-A";"ST-JEAN-SUR-RICHELIEU";"PQ";"J3B1W5";"$0.05";"45.3147232";"-73.2591034"
5181;"LUCIEN LEGRAND - MARIE-CLAUDE";"LEGRAND - ISABELLE LEGRAND";"100 - 264 BOULEVARD ST-LUC";"ST-JEAN-SUR-RICHELIEU";"PQ";"J2W1C3";"$0.05";"45.305771";"-73.2544903"
5182;"MARIO MATHIEU PHARMACIEN";"PHARMAPRIX P.Q.#47";"600 BOUL PIERRE CAISSE";"ST-JEAN-SUR-RICHELIEU";"PQ";"J3A1M1";"$0.17";"45.305771";"-73.2544903"
5183;"L.F. PAQUETTE, L. GERMAIN";"PHARMCIENNES INC";"1050 RUE STEFONI";"ST-JEAN-SUR-RICHELIEU";"PQ";"J3A1T5";"$0.25";"45.305771";"-73.2544903"
5184;"PHARMACIE MERIEM BENHOUCHARME";"204 DURAND";"";"ST-JEROME";"PQ";"J7Z7E2";"$         -";"45.7676219";"-74.0011933"
5185;"S. GRANGER, M. HALLEY, M LEDUC";"872 MONTEE STE THERESE";"";"ST-JEROME";"PQ";"J5L2L1";"$         -";"45.7970641";"-74.0286823"
5186;"PHARMACIE PIERRE BERGERON";"ET JEAN GOSSELIN";"100-555 BOUL. ST-ANTOINE";"ST-JEROME";"PQ";"J7Z3B8";"$         -";"45.775357";"-74.004948"
5187;"MARTIN PILON PHARMACIEN";"MAXI";"900 BOULEVARD GRIGNON";"ST-JEROME";"PQ";"J7Y3S7";"$0.03";"45.775357";"-74.004948"
5188;"PHARMACIE ISABELLE DUCHARME";"720 BOUL. MONSEIGNEUR-DUBOIS";"";"ST-JEROME";"PQ";"J7Y4A2";"$0.04";"45.7930974";"-74.014067"
5189;"PHARMACIE JULIEN DESROCHES ET";"JOSEY MICHEL MILIUS";"900 BOUL GRIGNON LOCAL 106.3";"ST-JEROME";"PQ";"J7Y3S7";"$0.04";"45.775357";"-74.004948"
5190;"PHARMACIE GEORGES-ETIENNE";"GAGNON PHARMACIEN INC";"1085 RUE MELANCON";"ST-JEROME";"PQ";"J7Z7N6";"$0.05";"45.775357";"-74.004948"
5191;"PHARMACIE TREMBLAY, DRAPEAU,";"PHARMACIENS INC";"25 ST-GEORGES";"ST-JEROME";"PQ";"J7Z4Z1";"$0.06";"45.775357";"-74.004948"
5192;"ERIC BOUILLON & LOUIS ALLARD";"PHARMACIENS INC";"609 9E RUE";"ST-JEROME";"PQ";"J7Z2Z2";"$0.06";"45.775357";"-74.004948"
5193;"PHARMACIE GENEVIEVE DUPERRON";"& CLAUDIA LACHAINE SENC";"1440, BOUL ST-ANTOINE";"ST-JEROME";"PQ";"J7Z7M2";"$0.06";"45.775357";"-74.004948"
5194;"BRESCIANO, DANIELLE-PHARMACIE";"FAMILIPRIX";"845  BOUL LA SALETTE";"ST-JEROME";"PQ";"J5L2J4";"$0.07";"45.775357";"-74.004948"
5195;"G. COUILLARD & R. GUENARD";"PHARMACIENS";"341 RUE ST-GEORGES";"ST-JEROME";"PQ";"J7Z5A8";"$0.11";"45.775357";"-74.004948"
5196;"PHARMACIE TREMBLAY, DRAPEAU,";"PHARMACIENS INC";"297 ST-JOVITE";"ST-JEROME";"PQ";"J7Z7J3";"$0.42";"45.775357";"-74.004948"
5197;"FREDERIC LAHOUD PHARMACIEN INC";"1021 AVENUE DU PALAIS";"";"ST-JOSEPH-DE-BEAUCE";"PQ";"G0S2V0";"$         -";"46.3028273";"-70.8725655"
5198;"JULIE PAQUET, PATRICK TURMEL";"& ASSOCIES, PHARMACIENS";"987 RUE ST-LUC";"ST-JOSEPH-DE-BEAUCE";"PQ";"G0S2V0";"$         -";"46.3093057";"-70.8767576"
5199;"GENEVIEVE CHARBONNEAU";"PHARMACIENNE";"3747 CHEMIN OKA";"ST-JOSEPH-DU-LAC";"PQ";"J0N1M0";"$0.01";"45.533403";"-74.006326"
5200;"VINCENT NADEAU PHARMACIEN INC";"3942 CHEMIN OKA";"";"ST-JOSEPH-DU-LAC";"PQ";"J0N1M0";"$0.11";"45.507554";"-73.9834426"
5201;"RENE GAGNE ET MARCEL PROULX";"JEAN COUTU #096";"598 VICTORIA";"ST-LAMBERT";"PQ";"J4P2J6";"$0.12";"45.4920344";"-73.5041752"
5202;"R GAGNE, M PROULX, T FASCIAN0";"JEAN COUTU #251";"2001 RUE VICTORIA";"ST-LAMBERT";"PQ";"J4S1H1";"$0.13";"45.4920344";"-73.5041752"
5203;"LAMARRE MME DIANE";"1755, AVE VICTORIA";"SUITE 100";"ST-LAMBERT";"PQ";"J4R2T7";"$1.32";"45.4837922";"-73.4856692"
5204;"GOSSELIN, M. & BERUBE, B.";"1285, RUE DU PONT";"";"ST-LAMBERT-DE-LEVIS";"PQ";"G0S2W0";"$         -";"46.5936292";"-71.2019777"
5205;"NARGIS HEMRAJ PHARMACIENNE INC";"1757 BOUL. MARCEL LAURIN";"";"ST-LAURENT";"PQ";"H4R1J5";"$         -";"45.5175728";"-73.6984628"
5206;"PHARMACIE TANIA KANOU";"475 BOUL DE LA COTE VERTU";"";"ST-LAURENT";"PQ";"H4L1X7";"$         -";"45.5244085";"-73.6722886"
5207;"GABRIEL TORANI & HABIB HADDAD";"PHARMACIENS INC";"101-2555 RUE DES NATIONS";"ST-LAURENT";"PQ";"H4R3C8";"$0.01";"47.15";"-72.283333"
5208;"PHARMACIE MICHAEL ASSARAF";"PHARMACIEN INC.";"106-6700 COTE-DE-LIESSE";"ST-LAURENT";"PQ";"H4T2B5";"$0.04";"47.15";"-72.283333"
5209;"PHARMACIE TANIA KANOU";"237 BOUL DE LA COTE-VERTU";"";"ST-LAURENT";"PQ";"H4N1C8";"$0.04";"45.528334";"-73.66971"
5210;"BALIAN MAY, GABRA EMAD";"JEAN COUTU #120";"2085, BOUL. MARCEL - LAURIN";"ST-LAURENT";"PQ";"H4R1K4";"$0.05";"47.15";"-72.283333"
5211;"M. ROBERGE, G. SEGUIN &";"G. FLEURY, PHARMACIENS SENC";"1605, BOUL MARCEL LAURIN STE 100";"ST-LAURENT";"PQ";"H4R0B7";"$0.06";"47.15";"-72.283333"
5212;"DON NEWHOOK, PHARMACIEN";"PHARMAPRIX";"1051  DECARIE";"ST-LAURENT";"PQ";"H4L3M8";"$0.09";"47.15";"-72.283333"
5213;"PHARMACIE TANIA KANOU";"740 COTE VERTU";"";"ST-LAURENT";"PQ";"H4L5C8";"$0.16";"45.5201646";"-73.6742258"
5214;"STEPHANE MORIN PHARMACIEN INC";"9235 LACORDAIRE";"";"ST-LEONARD";"PQ";"H1R2B6";"$0.06";"45.5974232";"-73.6090499"
5215;"PHARMACIE RANIA MOUCHAHOIR";"8630 BOULEVARD VIAU";"";"ST-LEONARD";"PQ";"H1R2T7";"$0.07";"45.5840019";"-73.6048004"
5216;"ANDREONI, PALMA -PHARMACIE";"JEAN COUTU #152";"8842 BOUL LANGELIER";"ST-LEONARD";"PQ";"H1P3C8";"$0.08";"46.10339";"-72.372299"
5217;"FELBER, ROBERT -PHARMACIE";"JEAN COUTU #71";"7275 BOUL. LANGELIER";"ST-LEONARD";"PQ";"H1S1V6";"$0.08";"46.10339";"-72.372299"
5218;"PHARMACIE STÉPHANE MORIN";"(BOUL.  ROBERT) INC";"6009 BOUL ROBERT";"ST-LEONARD";"PQ";"H1P1M9";"$0.08";"46.10339";"-72.372299"
5219;"RICHARD COUDE, KARL BOUCHARD";"ET NICOLAS PINTO, PHARMACIENS INC";"7445 BOUL. LANGELIER";"ST-LEONARD";"PQ";"H1S1V9";"$0.08";"46.10339";"-72.372299"
5220;"D. GAUTHIER & G. COUILLARD";"PHARMACIENS";"8479 BOUL. VIAU";"ST-LEONARD";"PQ";"H1R2T6";"$0.17";"46.10339";"-72.372299"
5221;"PHARMACIE STEPHANE";"SAINT-ARNAUD INC.";"580 DE LA STATION";"ST-LEONARD-D'ASTON";"PQ";"J0C1M0";"$         -";"46.108148";"-72.379669"
5222;"CLAUDE VILLENEUVE PHARMACIEN";"INC";"100-29 RUE DU PONT";"ST-LOUIS-DE-GONZAGUE";"PQ";"J0S1T0";"$         -";"45.215343";"-73.993193"
5223;"PHARMACIE SYLVAIN BOUCHER";"100 OMER-MARCIL";"";"ST-LUC";"PQ";"J2W2X2";"$0.03";"45.3311945";"-73.2959249"
5224;"PHARMACIE JOANNE MAILLOUX";"300 BOUL ST-LUC";"#20";"ST-LUC";"PQ";"J2W2M6";"$0.03";"45.3558599";"-73.298516"
5225;"PHARMACIE ERIC HAMELIN ET";"GENEVIEVE COULOMBE PHARMACIENS INC.";"1000 BOUL. DUSSAULT";"ST-MARC-DES-CARRIERES";"PQ";"G0A4B0";"$0.03";"46.681729";"-72.050091"
5226;"JEAN-FRANCOIS LAFRANCE,";"PHARMACIEN INC.";"371 RUE BRASSARD";"ST-MICHEL-DES-SAINTS";"PQ";"J0K3B0";"$0.01";"46.675179";"-73.916779"
5227;"ANNIE MASSON & KATINA VEILLETE";"511, NOTRE-DAME";"";"ST-NARCISSE";"PQ";"G0X2Y0";"$0.19";"46.5616662";"-72.4759574"
5228;"TREMBLAY, REGIS";"PHARMACIE";"210 PRINCIPALE";"ST-NAZAIRE";"PQ";"G0W2V0";"$0.04";"48.58786";"-71.550749"
5229;"PHARMACIE PASCAL GAUDREAU INC";"481 CHEMIN ST-JOSEPH";"";"ST-NICHOLAS";"PQ";"G7A1N3";"$         -";"46.7121413";"-71.299005"
5230;"PHARMACIE GENEVIEVE DROUIN";"JEAN COUTU  - PLACE DU COMMERCE";"1855 ROUTE DES RIVIERES SUITE 205";"ST-NICOLAS";"PQ";"G7A4X8";"$0.01";"47.161949";"-70.862363"
5231;"PHARMACIE G. FLEURY, P. PAQUET";"& J. LACHANCE PAQUET INC";"345 CH. DU HIBOU";"STONEHAM-ET-TEWKESBURY";"PQ";"G3C1R9";"$0.01";"47.12095";"-71.409135"
5232;"HELENE BLANCHET, SERGE";"ST-HILAIRE & CLAUDETTE RIVARD INC.";"555 RUE TACHE";"ST-PASCAL";"PQ";"G0L3Y0";"$0.03";"47.5258442";"-69.8045791"
5233;"PHARMACIE MARIE-JOSEE ROY &";"LAURIER BERTHIAUME PHARM INC";"417-B PRINCIPALE";"ST-PATRICE-DE-BEAURIVAGE";"PQ";"G0S1B0";"$         -";"46.4122144";"-71.2343154"
5234;"PHARMACIE FRANCOIS DUPUIS,";"JULIE LAURIN ET MARTIN GENEREUX INC";"730 BOUL DE L'INDUSTRIE";"ST-PAUL";"PQ";"J0K3E0";"$         -";"45.984348";"-73.446481"
5235;"ALBERT FALARDEAU PHARMACIEN";"316 A, 4E AVENUE";"";"ST-PAUL-DE-MONTMINY";"PQ";"G0R3Y0";"$         -";"46.7085726";"-70.3872957"
5236;"PHARMACIE DANIEL DESCHENES";"(ST PAULIN) INC";"2851 LAFLECHE";"ST-PAULIN";"PQ";"J0K3G0";"$0.08";"46.4176954";"-73.0132977"
5237;"PHARMACIE MARIE-CLAUDE";"LACOURSE";"175 CHEMIN SANGUINET";"ST-PHILIPPE";"PQ";"J0L2K0";"$0.03";"45.3569439";"-73.4767279"
5238;"THERIAULT, NORMAND & LAPOINTE";"NATHALIE - PHARMACIENS";"75-A ST-FRANCOIS";"ST-PIE";"PQ";"J0H1W0";"$0.01";"45.5020224";"-72.9024231"
5239;"PHARMACIE DANIELE OUELLET";"ET PIERRE PERRAULT INC";"1015, ROUTE PREVOST";"ST-PIERRE-ILE-D'ORLEANS";"PQ";"G0A4E0";"$0.03";"46.8877849";"-71.0750586"
5240;"GARIEPY, MICHAEL";"JEAN COUTU #082";"212 AVENUE ST-JACQUES";"ST-RAYMOND-DE-PORTNEUF";"PQ";"G3L3Y8";"$0.05";"46.6984528";"-71.8910008"
5241;"NICHOLAS BERGERON,";"JEAN-FRANCOIS COULOMBE, PHARMACIENS";"97 RUE LACHAPELLE EST";"ST-REMI";"PQ";"J0L2L0";"$         -";"45.2614988";"-73.6158635"
5242;"PHARMACIE GUILLAUME ROY &";"PASCAL GAUDREAU INC.";"2280 BOULEVARD DE LA RIVE-SUD";"ST-ROMUALD";"PQ";"G6W2S1";"$         -";"46.7581417";"-71.240463"
5243;"PHARMACIE DIANE LESSARD";"940 CHEMIN DU SAULT";"";"ST-ROMUALD";"PQ";"G6W5M6";"$         -";"46.7297943";"-71.2713584"
5244;"PHARMACIE ISABELLE MERCURE ET";"NICOLAS ROMPRE";"180 BOUL. CURE-LABELLE";"ST-ROSE(LAVAL)";"PQ";"H7L2Z7";"$0.06";"45.6066487";"-73.712409"
5245;"MARTINE BOILY ET";"MARLEYNE GUERRIER PHARMACIENNES INC";"75, AVENUE DE LA GARE BLOC F-1";"ST-SAUVEUR";"PQ";"J0R1R6";"$0.13";"45.8940717";"-74.157934"
5246;"LUC BOURASSA, MARTIN HALLEY &";"MATTHIEU LEDUC PHARMACIENS INC";"100 DU MONT MOLSON";"ST-SAUVEUR-DES-MONTS";"PQ";"J0R1R6";"$         -";"45.893682";"-74.161776"
